customer_id,rec,frec,val_mon
CS4352,8.0,10,659
CS4353,38.0,7,612
CS4354,5.0,11,826
CS4355,99.0,3,222
CS4356,42.0,6,359
CS4357,68.0,3,186
CS4358,161.0,3,203
CS4359,143.0,5,339
CS4360,219.0,3,250
CS4361,195.0,4,250
CS4362,23.0,5,368
CS4363,13.0,5,441
CS4364,49.0,7,375
CS4365,79.0,7,560
CS4366,189.0,1,98
CS4367,14.0,5,378
CS4368,20.0,6,355
CS4369,101.0,3,213
CS4370,2.0,6,396
CS4371,2.0,6,411
CS4372,64.0,2,154
CS4373,18.0,4,319
CS4374,2.0,8,613
CS4375,11.0,5,316
CS4376,152.0,4,267
CS4377,101.0,4,216
CS4378,14.0,7,592
CS4379,9.0,5,371
CS4380,67.0,6,381
CS4381,71.0,5,374
CS4382,15.0,6,362
CS4383,13.0,3,209
CS4384,54.0,5,346
CS4385,112.0,4,326
CS4386,38.0,2,127
CS4387,50.0,5,319
CS4388,8.0,3,221
CS4389,92.0,6,364
CS4390,13.0,2,130
CS4391,47.0,9,590
CS4392,8.0,7,476
CS4393,35.0,6,415
CS4394,126.0,3,288
CS4395,36.0,5,372
CS4396,52.0,6,431
CS4397,5.0,4,204
CS4398,12.0,3,232
CS4399,132.0,5,261
CS4400,79.0,5,296
CS4401,10.0,3,236
CS4402,18.0,4,234
CS4403,1.0,4,307
CS4404,2.0,5,328
CS4406,27.0,3,209
CS4407,33.0,6,351
CS4408,45.0,3,205
CS4409,77.0,5,427
CS4410,124.0,8,687
CS4411,6.0,8,649
CS4412,1.0,6,437
CS4413,12.0,7,476
CS4414,17.0,3,226
CS4415,333.0,1,82
CS4416,39.0,6,507
CS4417,34.0,7,589
CS4418,22.0,6,430
CS4420,50.0,5,436
CS4421,60.0,6,530
CS4422,31.0,4,306
CS4423,46.0,2,203
CS4424,57.0,10,816
CS4425,116.0,4,245
CS4426,158.0,4,260
CS4427,100.0,3,201
CS4428,120.0,4,229
CS4429,29.0,6,374
CS4430,46.0,3,197
CS4431,89.0,2,77
CS4432,62.0,6,382
CS4433,71.0,8,615
CS4434,147.0,3,197
CS4435,10.0,4,298
CS4436,105.0,4,258
CS4437,54.0,6,397
CS4438,6.0,8,566
CS4439,182.0,3,165
CS4440,118.0,2,178
CS4441,16.0,9,682
CS4442,65.0,4,284
CS4443,49.0,7,505
CS4444,44.0,5,289
CS4445,38.0,6,409
CS4446,49.0,2,173
CS4447,125.0,8,550
CS4448,2.0,6,388
CS4449,150.0,4,253
CS4450,50.0,5,440
CS4451,87.0,9,668
CS4452,97.0,2,114
CS4453,32.0,7,568
CS4454,130.0,3,204
CS4455,203.0,5,416
CS4456,91.0,5,361
CS4457,90.0,5,358
CS4458,76.0,10,822
CS4459,16.0,5,356
CS4460,50.0,6,433
CS4461,30.0,8,566
CS4462,217.0,2,137
CS4463,65.0,7,534
CS4464,115.0,5,370
CS4465,3.0,7,417
CS4466,86.0,6,365
CS4467,15.0,4,248
CS4468,26.0,5,371
CS4469,113.0,4,312
CS4470,79.0,8,568
CS4471,87.0,6,431
CS4472,3.0,7,584
CS4473,87.0,5,306
CS4474,151.0,4,293
CS4475,41.0,6,495
CS4476,8.0,6,356
CS4477,1.0,4,240
CS4478,1.0,10,675
CS4479,34.0,10,721
CS4480,12.0,7,519
CS4481,1.0,5,350
CS4482,35.0,5,398
CS4483,48.0,6,495
CS4484,88.0,6,523
CS4485,66.0,5,334
CS4486,103.0,5,386
CS4487,2.0,5,321
CS4488,8.0,5,345
CS4489,181.0,1,67
CS4490,13.0,6,360
CS4491,10.0,3,258
CS4492,164.0,3,179
CS4493,97.0,6,415
CS4494,72.0,3,211
CS4495,8.0,10,652
CS4496,24.0,7,436
CS4497,12.0,3,268
CS4498,28.0,6,414
CS4499,5.0,4,301
CS4500,156.0,5,310
CS4501,118.0,1,36
CS4502,115.0,3,212
CS4503,61.0,7,430
CS4504,82.0,5,341
CS4505,244.0,3,242
CS4506,7.0,9,647
CS4507,104.0,6,361
CS4508,87.0,2,206
CS4509,98.0,5,359
CS4510,116.0,5,284
CS4511,191.0,5,341
CS4512,34.0,6,452
CS4513,12.0,1,105
CS4514,10.0,7,478
CS4515,1.0,4,320
CS4516,10.0,6,468
CS4517,87.0,4,325
CS4518,43.0,7,608
CS4519,53.0,3,206
CS4520,23.0,5,296
CS4521,97.0,5,429
CS4522,11.0,3,206
CS4523,223.0,4,237
CS4524,6.0,6,368
CS4525,139.0,7,447
CS4526,110.0,6,347
CS4527,116.0,2,105
CS4528,36.0,4,396
CS4529,305.0,2,105
CS4530,104.0,4,345
CS4531,5.0,5,282
CS4532,55.0,2,128
CS4533,12.0,7,432
CS4534,15.0,4,276
CS4535,72.0,6,395
CS4536,51.0,5,285
CS4537,80.0,5,380
CS4538,27.0,7,451
CS4539,82.0,9,675
CS4540,1.0,11,803
CS4541,25.0,6,414
CS4542,11.0,2,157
CS4543,32.0,8,416
CS4544,23.0,4,353
CS4545,129.0,3,175
CS4546,43.0,4,189
CS4547,225.0,4,287
CS4548,13.0,7,482
CS4549,60.0,5,299
CS4550,141.0,5,386
CS4551,16.0,4,310
CS4552,92.0,6,462
CS4553,7.0,4,262
CS4554,14.0,7,398
CS4555,15.0,10,774
CS4556,35.0,6,363
CS4557,133.0,2,170
CS4558,53.0,13,1008
CS4559,19.0,4,272
CS4560,63.0,5,392
CS4561,47.0,10,593
CS4562,68.0,4,253
CS4563,54.0,8,558
CS4564,308.0,2,96
CS4565,66.0,8,440
CS4566,143.0,5,356
CS4567,94.0,3,161
CS4568,51.0,6,364
CS4569,95.0,7,456
CS4570,113.0,3,254
CS4571,68.0,7,495
CS4572,94.0,4,322
CS4573,108.0,5,340
CS4575,65.0,4,256
CS4576,21.0,5,381
CS4577,43.0,6,520
CS4578,60.0,2,73
CS4579,63.0,6,412
CS4580,233.0,1,92
CS4581,58.0,1,100
CS4582,12.0,7,500
CS4583,87.0,5,385
CS4584,138.0,5,249
CS4585,1.0,3,236
CS4586,1.0,4,265
CS4587,78.0,6,489
CS4588,75.0,6,436
CS4589,17.0,3,129
CS4590,45.0,8,534
CS4591,1.0,3,229
CS4592,111.0,7,534
CS4593,28.0,8,520
CS4594,93.0,3,204
CS4595,107.0,2,101
CS4596,31.0,4,330
CS4597,3.0,6,379
CS4598,102.0,6,348
CS4599,35.0,8,504
CS4600,104.0,2,88
CS4601,3.0,4,205
CS4602,26.0,8,563
CS4603,65.0,9,594
CS4604,10.0,8,526
CS4605,63.0,3,161
CS4606,207.0,3,248
CS4607,15.0,2,79
CS4608,1.0,7,503
CS4609,65.0,8,499
CS4610,145.0,4,230
CS4611,82.0,6,409
CS4612,123.0,6,413
CS4613,25.0,7,543
CS4614,5.0,4,360
CS4615,130.0,8,550
CS4616,22.0,4,258
CS4617,17.0,9,565
CS4618,30.0,7,441
CS4619,26.0,4,241
CS4620,262.0,2,128
CS4621,23.0,7,517
CS4622,117.0,6,434
CS4623,33.0,5,437
CS4624,242.0,3,280
CS4625,164.0,6,373
CS4626,201.0,4,269
CS4627,35.0,6,290
CS4628,4.0,6,484
CS4629,81.0,2,126
CS4630,234.0,1,68
CS4631,18.0,5,394
CS4632,42.0,3,273
CS4633,35.0,5,325
CS4634,69.0,4,246
CS4635,2.0,6,430
CS4636,94.0,2,143
CS4637,5.0,8,617
CS4638,32.0,6,423
CS4639,57.0,3,158
CS4640,19.0,8,686
CS4641,302.0,2,173
CS4642,13.0,8,516
CS4643,53.0,4,255
CS4644,127.0,4,228
CS4645,93.0,2,139
CS4646,128.0,6,401
CS4647,37.0,9,650
CS4648,41.0,6,460
CS4649,8.0,4,354
CS4650,72.0,6,465
CS4651,47.0,3,187
CS4652,99.0,7,502
CS4653,71.0,8,558
CS4654,172.0,4,302
CS4655,174.0,3,207
CS4656,32.0,3,201
CS4657,1.0,4,278
CS4658,8.0,6,410
CS4659,46.0,8,536
CS4660,11.0,7,514
CS4661,1.0,9,575
CS4662,88.0,5,462
CS4663,146.0,2,163
CS4664,38.0,4,322
CS4665,118.0,4,302
CS4666,163.0,6,298
CS4667,20.0,6,446
CS4668,81.0,5,361
CS4669,103.0,5,403
CS4670,51.0,5,386
CS4671,52.0,6,316
CS4672,56.0,5,289
CS4673,32.0,2,134
CS4674,88.0,7,629
CS4675,356.0,1,89
CS4676,13.0,7,521
CS4677,43.0,4,250
CS4678,150.0,5,335
CS4679,17.0,7,515
CS4680,94.0,5,367
CS4681,10.0,6,423
CS4682,13.0,5,295
CS4683,134.0,2,169
CS4684,131.0,5,258
CS4685,226.0,4,209
CS4686,64.0,4,338
CS4687,80.0,6,376
CS4688,92.0,5,378
CS4689,157.0,3,151
CS4690,110.0,5,348
CS4691,5.0,5,436
CS4692,13.0,7,436
CS4693,30.0,6,316
CS4694,113.0,3,223
CS4695,167.0,5,353
CS4696,21.0,7,459
CS4697,24.0,6,391
CS4698,168.0,7,490
CS4699,28.0,4,311
CS4700,3.0,4,242
CS4701,46.0,6,413
CS4702,90.0,8,532
CS4703,297.0,1,46
CS4704,23.0,6,385
CS4705,94.0,4,329
CS4706,170.0,3,207
CS4707,114.0,7,623
CS4708,17.0,6,371
CS4709,139.0,7,426
CS4710,93.0,4,263
CS4711,8.0,9,613
CS4712,56.0,2,139
CS4713,29.0,6,525
CS4714,170.0,4,281
CS4715,22.0,3,269
CS4716,46.0,2,143
CS4717,53.0,4,313
CS4718,136.0,2,128
CS4719,181.0,6,458
CS4720,229.0,3,172
CS4721,16.0,9,590
CS4722,22.0,10,722
CS4723,6.0,5,350
CS4724,91.0,2,133
CS4725,77.0,9,498
CS4726,50.0,3,204
CS4727,12.0,6,344
CS4728,95.0,6,444
CS4729,14.0,5,298
CS4730,32.0,6,410
CS4731,6.0,2,133
CS4732,279.0,3,256
CS4733,145.0,8,566
CS4734,11.0,7,431
CS4735,29.0,5,419
CS4736,18.0,3,197
CS4737,7.0,6,468
CS4738,65.0,7,509
CS4739,63.0,9,696
CS4740,48.0,7,431
CS4741,18.0,6,437
CS4742,150.0,4,249
CS4743,21.0,5,329
CS4744,92.0,4,276
CS4745,36.0,8,507
CS4746,5.0,7,505
CS4747,9.0,2,153
CS4748,64.0,6,373
CS4749,23.0,7,543
CS4750,199.0,2,117
CS4751,4.0,2,104
CS4752,14.0,4,244
CS4753,128.0,4,248
CS4754,171.0,4,249
CS4755,13.0,7,573
CS4756,18.0,6,393
CS4757,9.0,5,361
CS4758,48.0,6,375
CS4759,59.0,7,531
CS4760,45.0,3,305
CS4761,118.0,4,282
CS4762,67.0,4,226
CS4763,19.0,4,239
CS4764,2.0,4,386
CS4765,128.0,4,233
CS4766,2.0,3,262
CS4767,173.0,4,260
CS4768,2.0,7,392
CS4769,96.0,3,189
CS4770,150.0,5,264
CS4771,13.0,5,286
CS4772,23.0,3,173
CS4773,176.0,6,527
CS4774,234.0,7,491
CS4775,30.0,7,444
CS4776,8.0,4,288
CS4777,56.0,8,553
CS4778,109.0,4,248
CS4779,9.0,6,514
CS4780,75.0,7,578
CS4781,18.0,5,340
CS4782,3.0,2,114
CS4783,3.0,6,486
CS4784,179.0,1,56
CS4785,26.0,8,617
CS4786,136.0,4,349
CS4787,26.0,4,246
CS4788,55.0,7,472
CS4789,80.0,6,427
CS4790,55.0,2,97
CS4791,33.0,8,556
CS4792,26.0,2,149
CS4793,37.0,5,308
CS4794,30.0,8,588
CS4795,21.0,11,787
CS4796,154.0,3,186
CS4797,26.0,7,588
CS4798,24.0,8,696
CS4799,198.0,4,317
CS4800,69.0,5,365
CS4801,50.0,5,366
CS4802,8.0,7,587
CS4803,51.0,5,409
CS4804,43.0,6,375
CS4805,122.0,5,434
CS4806,94.0,6,406
CS4807,54.0,8,423
CS4808,67.0,4,252
CS4809,261.0,2,195
CS4810,69.0,4,327
CS4811,233.0,3,225
CS4812,37.0,5,371
CS4813,73.0,2,143
CS4814,170.0,3,223
CS4815,30.0,7,490
CS4816,73.0,5,344
CS4817,11.0,7,427
CS4818,11.0,6,486
CS4819,108.0,5,332
CS4820,7.0,7,374
CS4821,17.0,5,345
CS4822,37.0,4,265
CS4823,227.0,4,250
CS4824,154.0,2,80
CS4825,17.0,5,388
CS4826,86.0,6,422
CS4827,22.0,10,738
CS4828,229.0,8,493
CS4829,65.0,6,359
CS4830,19.0,4,327
CS4831,21.0,4,257
CS4832,77.0,5,252
CS4833,177.0,2,125
CS4835,33.0,4,249
CS4836,56.0,4,379
CS4837,15.0,5,309
CS4838,9.0,6,376
CS4839,41.0,6,358
CS4840,18.0,2,194
CS4841,2.0,4,318
CS4842,48.0,6,390
CS4843,109.0,5,316
CS4844,150.0,6,371
CS4845,3.0,6,320
CS4846,41.0,6,471
CS4847,12.0,5,365
CS4848,2.0,7,573
CS4849,8.0,8,566
CS4850,19.0,2,138
CS4851,66.0,4,228
CS4852,65.0,3,205
CS4853,81.0,5,308
CS4854,4.0,6,370
CS4855,5.0,8,504
CS4856,30.0,4,308
CS4857,4.0,3,199
CS4858,60.0,10,799
CS4859,35.0,7,573
CS4860,264.0,1,37
CS4861,81.0,6,472
CS4862,151.0,6,395
CS4863,41.0,6,472
CS4864,57.0,6,453
CS4865,2.0,9,665
CS4866,27.0,4,256
CS4867,31.0,9,547
CS4868,12.0,12,788
CS4869,80.0,5,343
CS4870,3.0,4,303
CS4871,11.0,10,834
CS4872,3.0,4,250
CS4873,312.0,1,97
CS4874,102.0,8,667
CS4875,48.0,4,289
CS4876,169.0,3,165
CS4877,9.0,6,434
CS4878,78.0,6,383
CS4879,23.0,7,435
CS4880,66.0,5,359
CS4881,7.0,6,398
CS4882,105.0,2,105
CS4883,105.0,5,341
CS4884,35.0,6,430
CS4885,183.0,4,289
CS4886,10.0,7,435
CS4887,37.0,7,461
CS4888,86.0,6,521
CS4889,6.0,8,536
CS4890,130.0,4,256
CS4891,41.0,7,489
CS4892,132.0,2,118
CS4893,65.0,6,415
CS4894,84.0,5,361
CS4895,48.0,4,262
CS4896,165.0,4,315
CS4897,40.0,6,402
CS4898,31.0,3,213
CS4899,16.0,7,580
CS4900,17.0,6,380
CS4901,73.0,7,435
CS4902,28.0,7,507
CS4903,3.0,8,513
CS4904,14.0,9,494
CS4905,15.0,6,314
CS4906,66.0,6,567
CS4907,64.0,6,434
CS4908,149.0,4,312
CS4909,69.0,4,326
CS4910,138.0,4,295
CS4911,131.0,4,257
CS4912,11.0,3,289
CS4913,92.0,5,303
CS4914,134.0,5,384
CS4915,25.0,8,567
CS4916,58.0,5,436
CS4917,51.0,8,418
CS4918,140.0,4,358
CS4920,50.0,5,292
CS4921,7.0,5,361
CS4922,17.0,2,80
CS4923,224.0,4,224
CS4924,112.0,4,270
CS4925,88.0,3,191
CS4926,45.0,2,97
CS4927,49.0,5,309
CS4928,38.0,3,173
CS4929,44.0,8,531
CS4930,37.0,7,498
CS4931,17.0,9,674
CS4932,158.0,4,287
CS4933,244.0,3,168
CS4934,160.0,8,655
CS4935,104.0,5,432
CS4936,42.0,4,267
CS4937,89.0,3,182
CS4938,2.0,5,369
CS4939,108.0,2,128
CS4940,39.0,6,385
CS4941,19.0,5,279
CS4942,163.0,6,429
CS4943,18.0,5,300
CS4944,27.0,6,479
CS4945,51.0,8,539
CS4946,37.0,5,373
CS4947,45.0,4,303
CS4948,36.0,8,483
CS4949,17.0,5,277
CS4950,28.0,2,177
CS4951,96.0,5,372
CS4952,112.0,5,337
CS4953,177.0,5,332
CS4954,2.0,3,184
CS4955,18.0,11,751
CS4956,26.0,1,93
CS4957,57.0,8,457
CS4958,45.0,3,148
CS4959,241.0,4,324
CS4960,85.0,2,132
CS4961,21.0,5,391
CS4962,40.0,8,491
CS4963,48.0,5,398
CS4964,38.0,6,372
CS4965,33.0,8,556
CS4966,142.0,4,328
CS4967,41.0,3,176
CS4968,9.0,4,338
CS4969,25.0,4,230
CS4970,29.0,5,345
CS4971,24.0,4,221
CS4972,76.0,7,426
CS4973,77.0,4,345
CS4974,171.0,6,418
CS4975,117.0,5,328
CS4976,30.0,5,374
CS4977,76.0,3,220
CS4979,67.0,2,106
CS4980,32.0,4,240
CS4981,27.0,7,523
CS4982,202.0,4,262
CS4983,9.0,8,581
CS4984,76.0,4,208
CS4985,19.0,9,662
CS4986,7.0,4,231
CS4987,40.0,5,387
CS4988,86.0,5,377
CS4989,21.0,2,111
CS4990,101.0,5,438
CS4991,15.0,4,319
CS4992,78.0,7,491
CS4993,25.0,7,497
CS4994,18.0,7,491
CS4995,119.0,10,658
CS4996,28.0,6,325
CS4997,261.0,2,164
CS4998,10.0,9,604
CS4999,96.0,5,361
CS5000,34.0,5,380
CS5001,30.0,8,637
CS5002,72.0,2,128
CS5003,77.0,3,242
CS5004,81.0,2,158
CS5005,26.0,7,421
CS5006,43.0,6,464
CS5007,35.0,3,161
CS5008,68.0,1,45
CS5009,74.0,2,162
CS5010,18.0,5,359
CS5011,80.0,1,71
CS5012,89.0,3,247
CS5013,136.0,5,278
CS5014,47.0,6,360
CS5015,166.0,7,456
CS5016,5.0,11,804
CS5017,16.0,5,320
CS5018,76.0,7,542
CS5019,94.0,5,341
CS5020,299.0,1,53
CS5021,154.0,3,168
CS5022,148.0,3,240
CS5023,42.0,5,421
CS5024,198.0,3,182
CS5025,80.0,6,517
CS5026,178.0,6,459
CS5027,3.0,8,509
CS5028,20.0,7,495
CS5029,84.0,3,186
CS5030,129.0,3,216
CS5031,61.0,7,453
CS5032,28.0,5,428
CS5033,93.0,6,501
CS5034,72.0,6,398
CS5035,64.0,4,330
CS5036,164.0,5,335
CS5037,5.0,4,369
CS5038,74.0,9,592
CS5039,38.0,8,572
CS5040,2.0,9,653
CS5041,11.0,9,573
CS5042,1.0,8,686
CS5043,56.0,4,264
CS5044,139.0,3,234
CS5045,301.0,1,70
CS5046,39.0,7,429
CS5047,12.0,6,428
CS5048,3.0,7,427
CS5049,2.0,7,534
CS5050,10.0,3,174
CS5051,30.0,8,553
CS5052,69.0,5,298
CS5053,127.0,3,241
CS5054,166.0,3,279
CS5055,69.0,4,301
CS5056,123.0,4,328
CS5057,105.0,10,842
CS5058,14.0,6,342
CS5059,35.0,6,435
CS5060,102.0,2,94
CS5061,26.0,8,555
CS5062,174.0,5,383
CS5063,23.0,10,804
CS5064,77.0,4,334
CS5065,11.0,9,491
CS5066,32.0,8,596
CS5067,15.0,9,559
CS5068,24.0,4,300
CS5069,106.0,6,426
CS5070,111.0,4,289
CS5071,33.0,5,299
CS5072,127.0,3,177
CS5073,153.0,4,289
CS5074,87.0,5,338
CS5075,21.0,5,336
CS5076,45.0,7,449
CS5077,10.0,10,696
CS5078,112.0,6,371
CS5079,56.0,4,204
CS5080,285.0,2,100
CS5081,15.0,5,382
CS5082,20.0,4,322
CS5083,66.0,6,536
CS5084,34.0,4,297
CS5085,211.0,2,154
CS5086,91.0,6,324
CS5087,48.0,6,325
CS5088,30.0,5,318
CS5089,58.0,2,143
CS5090,7.0,8,590
CS5091,206.0,4,297
CS5092,22.0,3,186
CS5093,66.0,7,484
CS5094,10.0,7,520
CS5095,24.0,9,613
CS5096,182.0,5,467
CS5097,58.0,4,315
CS5098,77.0,3,237
CS5099,13.0,4,283
CS5100,56.0,4,238
CS5101,129.0,6,355
CS5102,59.0,3,191
CS5103,23.0,3,198
CS5104,211.0,4,227
CS5105,135.0,5,373
CS5106,128.0,4,275
CS5107,24.0,8,544
CS5108,9.0,5,300
CS5109,41.0,4,336
CS5110,11.0,4,297
CS5111,68.0,7,457
CS5112,9.0,4,316
CS5113,12.0,8,543
CS5114,122.0,3,244
CS5115,56.0,9,595
CS5116,57.0,5,328
CS5117,41.0,8,547
CS5118,36.0,5,317
CS5119,207.0,4,315
CS5120,23.0,5,405
CS5121,31.0,5,431
CS5122,54.0,6,384
CS5124,91.0,6,440
CS5125,13.0,5,289
CS5126,19.0,4,254
CS5127,111.0,3,292
CS5128,92.0,6,421
CS5129,97.0,1,84
CS5130,78.0,7,480
CS5131,129.0,6,451
CS5132,30.0,5,372
CS5133,37.0,4,342
CS5134,67.0,3,201
CS5135,32.0,3,171
CS5136,44.0,5,377
CS5137,131.0,7,574
CS5138,12.0,5,376
CS5139,84.0,7,501
CS5140,85.0,9,626
CS5141,84.0,8,605
CS5142,9.0,3,236
CS5143,34.0,5,349
CS5144,158.0,2,175
CS5145,76.0,5,361
CS5146,88.0,6,478
CS5147,36.0,6,454
CS5148,82.0,5,397
CS5149,123.0,4,277
CS5150,65.0,5,345
CS5151,104.0,3,161
CS5152,133.0,2,137
CS5153,68.0,4,262
CS5154,8.0,11,588
CS5155,39.0,10,728
CS5156,97.0,4,311
CS5157,50.0,5,344
CS5158,96.0,6,386
CS5159,53.0,8,600
CS5160,9.0,7,540
CS5161,60.0,9,670
CS5162,176.0,3,280
CS5163,9.0,10,753
CS5164,16.0,5,310
CS5165,75.0,8,593
CS5166,16.0,4,256
CS5167,131.0,3,200
CS5168,19.0,7,501
CS5169,100.0,3,208
CS5170,32.0,6,381
CS5171,2.0,5,350
CS5172,128.0,2,139
CS5173,173.0,4,257
CS5174,64.0,4,296
CS5175,27.0,10,667
CS5176,145.0,3,197
CS5177,303.0,1,88
CS5178,48.0,6,453
CS5179,194.0,4,318
CS5180,44.0,4,335
CS5181,8.0,8,576
CS5182,130.0,7,456
CS5183,5.0,5,380
CS5184,4.0,10,559
CS5185,23.0,7,605
CS5187,5.0,7,537
CS5188,15.0,7,438
CS5189,78.0,11,794
CS5190,15.0,6,408
CS5191,5.0,6,435
CS5192,43.0,4,355
CS5193,17.0,9,567
CS5194,132.0,3,211
CS5195,163.0,3,234
CS5196,33.0,8,445
CS5197,22.0,4,333
CS5198,8.0,8,560
CS5199,16.0,6,517
CS5200,3.0,6,373
CS5201,31.0,7,398
CS5202,146.0,5,320
CS5203,6.0,8,625
CS5204,13.0,4,228
CS5205,54.0,7,512
CS5206,97.0,5,414
CS5207,93.0,2,169
CS5208,31.0,5,373
CS5209,195.0,2,91
CS5210,143.0,4,370
CS5211,63.0,4,219
CS5212,51.0,6,330
CS5213,67.0,4,248
CS5214,173.0,3,237
CS5215,14.0,2,156
CS5216,96.0,3,181
CS5217,51.0,4,381
CS5218,83.0,3,188
CS5219,126.0,5,406
CS5220,163.0,5,399
CS5221,3.0,7,465
CS5222,23.0,4,298
CS5223,21.0,8,608
CS5224,25.0,5,439
CS5225,101.0,5,386
CS5226,26.0,9,707
CS5227,83.0,5,306
CS5228,29.0,4,246
CS5229,67.0,5,291
CS5230,6.0,5,285
CS5231,118.0,5,323
CS5232,16.0,10,661
CS5233,171.0,3,199
CS5234,37.0,3,144
CS5235,53.0,6,369
CS5236,164.0,3,239
CS5237,108.0,4,290
CS5238,35.0,8,541
CS5239,135.0,3,220
CS5240,71.0,5,455
CS5241,14.0,3,210
CS5242,76.0,7,477
CS5243,137.0,5,317
CS5244,17.0,14,951
CS5245,22.0,5,451
CS5246,13.0,8,516
CS5247,38.0,7,486
CS5248,96.0,5,351
CS5249,104.0,4,301
CS5250,93.0,5,332
CS5251,1.0,5,447
CS5252,138.0,4,315
CS5253,21.0,8,468
CS5254,67.0,7,364
CS5255,61.0,4,324
CS5256,33.0,4,264
CS5257,143.0,5,363
CS5258,13.0,4,274
CS5259,8.0,6,340
CS5260,7.0,7,493
CS5261,23.0,7,482
CS5262,128.0,3,209
CS5263,102.0,10,734
CS5264,10.0,5,325
CS5265,31.0,5,334
CS5266,14.0,7,457
CS5267,143.0,4,306
CS5268,28.0,2,125
CS5269,8.0,6,344
CS5270,19.0,9,679
CS5271,49.0,6,409
CS5272,167.0,2,147
CS5273,112.0,6,370
CS5274,87.0,4,218
CS5275,88.0,2,144
CS5276,67.0,4,300
CS5277,114.0,6,395
CS5278,48.0,8,563
CS5279,69.0,3,238
CS5280,255.0,2,138
CS5281,354.0,1,105
CS5282,10.0,3,179
CS5283,40.0,6,397
CS5284,25.0,5,267
CS5285,2.0,4,271
CS5287,3.0,10,762
CS5288,6.0,6,427
CS5289,11.0,8,504
CS5290,64.0,7,496
CS5291,62.0,6,416
CS5292,50.0,7,499
CS5293,37.0,4,238
CS5294,95.0,8,526
CS5295,112.0,6,460
CS5296,24.0,7,438
CS5297,82.0,2,135
CS5298,37.0,5,321
CS5299,62.0,4,248
CS5300,124.0,6,453
CS5301,1.0,7,487
CS5302,33.0,10,743
CS5303,83.0,4,299
CS5304,152.0,4,216
CS5305,27.0,5,264
CS5306,39.0,4,332
CS5307,1.0,5,305
CS5308,163.0,4,284
CS5309,96.0,6,343
CS5310,8.0,7,488
CS5311,58.0,6,442
CS5312,117.0,2,183
CS5313,126.0,6,407
CS5314,99.0,3,181
CS5315,1.0,3,203
CS5316,26.0,5,391
CS5317,74.0,3,200
CS5318,71.0,5,341
CS5319,44.0,9,639
CS5320,97.0,4,281
CS5321,21.0,6,391
CS5322,54.0,2,139
CS5323,5.0,4,223
CS5324,297.0,3,128
CS5325,42.0,7,515
CS5326,116.0,9,663
CS5327,133.0,4,332
CS5328,117.0,4,269
CS5329,112.0,5,265
CS5330,71.0,4,326
CS5331,40.0,8,573
CS5332,12.0,8,411
CS5333,162.0,2,98
CS5334,4.0,7,500
CS5335,20.0,6,421
CS5336,277.0,2,141
CS5337,153.0,2,152
CS5338,7.0,6,435
CS5339,35.0,5,358
CS5340,14.0,7,500
CS5341,111.0,2,166
CS5342,6.0,8,535
CS5343,14.0,11,922
CS5344,120.0,3,199
CS5345,51.0,6,503
CS5346,5.0,9,666
CS5347,23.0,4,288
CS5348,46.0,4,348
CS5349,308.0,1,58
CS5350,158.0,5,312
CS5351,49.0,4,237
CS5352,49.0,6,359
CS5353,21.0,6,411
CS5354,102.0,6,365
CS5355,116.0,2,172
CS5356,67.0,8,573
CS5357,121.0,4,244
CS5358,193.0,4,289
CS5359,123.0,4,372
CS5360,11.0,6,485
CS5361,188.0,3,192
CS5362,103.0,7,519
CS5363,2.0,4,302
CS5364,46.0,7,445
CS5365,64.0,7,530
CS5366,6.0,9,634
CS5367,68.0,5,339
CS5368,196.0,3,245
CS5369,82.0,4,290
CS5370,31.0,7,429
CS5371,123.0,4,275
CS5372,161.0,5,384
CS5373,61.0,4,238
CS5374,84.0,5,381
CS5375,128.0,6,413
CS5376,47.0,7,457
CS5377,77.0,5,356
CS5378,342.0,1,67
CS5379,59.0,2,111
CS5380,28.0,6,471
CS5381,167.0,2,131
CS5382,139.0,4,273
CS5383,86.0,4,262
CS5384,41.0,11,705
CS5385,57.0,4,257
CS5386,31.0,4,257
CS5387,136.0,3,209
CS5388,60.0,2,185
CS5389,232.0,3,195
CS5390,93.0,12,857
CS5391,73.0,5,363
CS5392,67.0,5,407
CS5393,12.0,4,297
CS5394,35.0,9,708
CS5395,123.0,10,743
CS5396,75.0,3,235
CS5397,13.0,8,583
CS5398,1.0,7,467
CS5399,77.0,4,319
CS5400,37.0,5,308
CS5401,107.0,5,341
CS5402,66.0,3,209
CS5403,14.0,7,570
CS5404,30.0,5,404
CS5405,101.0,4,279
CS5406,37.0,7,526
CS5407,50.0,5,358
CS5408,70.0,8,591
CS5409,42.0,7,511
CS5410,91.0,3,217
CS5411,115.0,6,422
CS5412,30.0,6,468
CS5413,2.0,7,457
CS5414,132.0,4,328
CS5415,29.0,3,141
CS5416,69.0,8,616
CS5417,66.0,4,342
CS5418,14.0,5,340
CS5419,19.0,6,356
CS5420,19.0,4,234
CS5421,13.0,4,336
CS5422,255.0,2,145
CS5423,36.0,4,331
CS5424,112.0,7,384
CS5425,20.0,8,538
CS5426,217.0,8,582
CS5427,34.0,6,440
CS5428,6.0,6,446
CS5429,66.0,5,359
CS5430,25.0,8,587
CS5431,5.0,7,499
CS5432,44.0,10,637
CS5433,156.0,4,220
CS5434,45.0,4,285
CS5435,94.0,5,380
