Concepto,2003 |  T1,2003 |  T2,2003 |  T3,2003 |  T4,2003 |  Anual,2004 |  T1,2004 |  T2,2004 |  T3,2004 |  T4,2004 |  Anual,2005 |  T1,2005 |  T2,2005 |  T3,2005 |  T4,2005 |  Anual,2006 |  T1,2006 |  T2,2006 |  T3,2006 |  T4,2006 |  Anual,2007 |  T1,2007 |  T2,2007 |  T3,2007 |  T4,2007 |  Anual,2008 |  T1,2008 |  T2,2008 |  T3,2008 |  T4,2008 |  Anual,2009 |  T1,2009 |  T2,2009 |  T3,2009 |  T4,2009 |  Anual,2010 |  T1,2010 |  T2,2010 |  T3,2010 |  T4,2010 |  Anual,2011 |  T1,2011 |  T2,2011 |  T3,2011 |  T4,2011 |  Anual,2012 |  T1,2012 |  T2,2012 |  T3,2012 |  T4,2012 |  Anual,2013 |  T1,2013 |  T2,2013 |  T3,2013 |  T4,2013 |  Anual,2014 |  T1,2014 |  T2,2014 |  T3,2014 |  T4,2014 |  Anual,2015 |  T1,2015 |  T2,2015 |  T3,2015 |  T4,2015 |  Anual,2016 |  T1,2016 |  T2,2016 |  T3,2016 |  T4,2016 |  Anual,2017 |  T1,2017 |  T2,2017 |  T3,2017 |  T4,2017 |  Anual,2018 |  T1,2018 |  T2,2018 |  T3,2018 |  T4,2018 |  Anual,2019 |  T1,2019 |  T2,2019 |  T3,2019 |  T4,2019 |  Anual,2020 |  T1,2020 |  T2,2020 |  T3,2020 |  T4,2020 |  Anual,2021 |  T1,2021 |  T2,2021 |  T3,2021 |  T4,2021 |  Anual,2022 |  T1 R,2022 |  T2 R,2022 |  T3 R,2022 |  T4 P,2022 |  Anual
Índice de volumen físico base 2013=100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yucatán,NA,NA,NA,NA,NA,6.101603577987035,5.7899568757345605,2.837366285359977,3.6773704090700505,4.564100161779379,4.542859803321591,5.083267598938534,2.9362677648980195,6.062458251077544,4.670586598734559,3.0806299548578124,3.870396884375367,7.655124813921233,4.741470995253934,4.83580907057204,4.994138733928779,3.328523254903942,1.6629169964386818,2.5550842221229004,3.1027691799468897,4.056099745393539,1.6321490894382578,0.7763849552159314,-2.1709481750826285,1.0153627197631465,-4.050519184085573,-2.2286693400846644,-2.115386491700235,0.510038238117545,-1.9637574972523737,3.424110260106474,2.6426488131890125,4.33445292300982,3.920188031221386,3.5827676197287985,1.9168410915582115,3.8621785154137314,2.9550522440556506,4.926535740844301,3.438118523385981,7.056452943390639,5.758226472190927,6.290266108826174,4.304698059675175,5.819175636606772,-0.15613192525925967,0.06087616619238645,-0.1420138099642827,2.1745521516748596,0.5065841377113856,3.8872660805622274,2.234952600722522,4.87695716659195,3.947473338302558,3.7400236656478114,0.626426778434336,6.520702436050058,4.191967331556754,0.46747663523871097,2.9106556185667642,4.282700726098355,5.400117691494003,3.8903960453356774,7.383232886103116,5.265677477249781,8.281781252406489,2.227826727500812,4.573046288236981,1.6350481672529753,4.076536602983666,2.7848919491958952,4.513530264748738,3.750550883078702,3.0481091159655875,3.523375735415925,3.4325856726888873,-0.20014475743239757,0.3782636130504926,-0.3455847211226626,0.7875816617939364,0.15135547153674622,-16.54182157116793,-8.738290353189328,-6.495503353925159,-7.894405944041694,-2.1189195584827445,20.378552093509057,7.673579922541521,4.7312086406460026,7.122848259394246,1.319884843868138,-2.0450753460520446,-0.5410169243002798,-0.3084678969175769,-0.40252128590952907
Zacatecas,NA,NA,NA,NA,NA,6.301308620040899,8.854669808647913,1.358211247950365,1.2685621701979954,4.199318914329325,2.0047088568657188,-0.5167283319386229,1.4899647825330504,-2.6345096058984865,-0.0030722980219053397,5.1806572820638905,4.67871515739111,7.9758581033909195,6.380478218027079,6.101494484063451,3.3952688311953807,4.743130188083185,1.6752005612439262,3.956362842461459,3.413459092093589,9.687890040372011,9.103348684597478,9.690259709965147,7.679239460233418,9.01231264413596,-0.814787362310696,3.628734969951708,3.3279844116228787,6.455881999450909,3.2665809283969054,14.943878361592809,11.517008662349923,11.955970851686828,5.978773542005584,10.894448716265899,0.20381310485788617,0.8326433525522816,-3.421021671859748,2.9217459401638166,0.10110052308773732,7.184205276947139,1.9833564921448783,2.514767200512537,-0.4848230883810629,2.658638945587782,-5.2627626814513775,-2.504126342681218,1.720937448889842,0.7220935062415919,-1.2572231644814167,4.704242222769722,7.3102052632369094,6.934663367236226,7.93189994823436,6.774988874974895,0.41048156653072,4.159790829679949,2.507975957001406,0.7539648609544685,1.9749610347284658,0.8699863063235114,-4.734410759133112,-0.8150259621456826,0.06723379222309234,-1.1927708558317534,1.6118016374735902,1.2704706106334527,-2.084943590016337,-1.3467920408436527,-0.23856149382051228,-0.792369090366364,-1.0137274469986721,1.954771173083003,-0.27141818169491216,0.006410177257691885,-3.4888617654090126,-3.2908425687945453,-4.128966848530979,-3.6277057463250344,-3.6472495611881897,1.0461873889315143,-17.402723522504076,-1.0113959279528046,0.13311738827310649,-4.238546572601692,-4.057668331259549,19.07186165728025,1.573141764428783,0.7622416523963977,3.669563669561242,1.5439912842242052,0.7369510367767305,1.3623933896538318,-1.4317766793694773,0.5081307321643749
Variación acumulada,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Estados Unidos Mexicanos,NA,NA,NA,NA,NA,3.4488460798357607,3.7985117286404915,3.767376711738123,3.9141484790994383,3.9141484790994383,0.6839683723214733,1.698543706990364,1.990030353877927,2.2760079495010217,2.2760079495010217,5.560712425493691,4.813103613975372,4.748388412238995,4.372745263926987,4.372745263926987,2.0206725082932593,2.0061851038212666,2.1351100235040406,2.319083996565425,2.319083996565425,1.1205904375853635,1.8374474033118702,1.6387279922236218,1.040322417691101,1.040322417691101,-5.521656186299978,-7.176914079230073,-6.438518461532823,-5.236564552083806,-5.236564552083806,4.538375158402943,5.751328753912489,5.466360684051352,5.156986220837382,5.156986220837382,3.6633116223659528,3.198583366324698,3.4942114586674364,3.646748298188214,3.646748298188214,4.872427579238604,4.482837257591399,3.9124614684709798,3.732209616919306,3.732209616919306,0.6850253363743093,1.4036063167256287,1.423539342014223,1.371443489191492,1.371443489191492,2.677893410645055,2.443441516517879,2.554244994755294,2.713982339318349,2.713982339318349,3.381840662595053,3.19117824675412,3.4536977639588997,3.1882162411963435,3.1882162411963435,2.5235381344382404,2.6752891778286028,2.2638576483044517,2.431550220627514,2.431550220627514,3.3537039208266606,2.45146427370409,2.1334026471466103,2.0447993038283983,2.0447993038283983,1.4026256555157914,2.337004090721422,2.4860002223384754,2.143446782308871,2.143446782308871,1.1764610998890532,0.021529077216015935,-0.03900245748950226,-0.19888611804596223,-0.19888611804596223,-0.7881348650232525,-9.656175191487407,-9.119428068709567,-7.752336452343528,-7.752336452343528,-3.3881336114884846,7.006046494887713,5.986308979260244,4.566413531634467,4.566413531634467,1.6664671341811044,1.9312935610574584,2.7078615091795655,2.916133019491724,2.916133019491724
Aguascalientes,NA,NA,NA,NA,NA,2.387552159763942,4.372210362186692,3.315582627052464,4.419652747099761,4.419652747099761,5.404806762440529,3.72472744141281,2.9997436460797076,2.4289059962571855,2.4289059962571855,3.800800210478684,4.681941432906612,5.979506351981101,6.544722183989691,6.544722183989691,12.562423506167192,10.243933609068037,10.299006199956935,8.828567183006214,8.828567183006214,-1.116313159540411,1.4395522536527352,0.9312252011973925,0.4290378824178873,0.4290378824178873,-6.735508067172162,-8.119837406043146,-6.833989553981269,-5.098401073498522,-5.098401073498522,8.180184618756186,8.178458208295993,7.478636353874208,6.248529498800153,6.248529498800153,4.044193519094335,4.213497077455202,3.605000272385837,4.42118851906757,4.42118851906757,7.197998023829115,6.792344642796948,5.994192645865141,5.518923251071016,5.518923251071016,2.5185487974687533,3.35650743761731,3.5625251563972995,3.0496990856793076,3.0496990856793076,10.356486946372542,9.469170463552373,9.38630018458862,10.220068615355487,10.220068615355487,3.461459200273282,3.9552193441075616,4.289639115829573,4.062189466886991,4.062189466886991,4.850851070047341,7.045372118460975,6.959295423337352,6.786290768566829,6.786290768566829,8.350848768604806,3.881969991689928,3.19642335682326,2.377772913364538,2.377772913364538,2.9124597231398894,3.153826941662416,3.141894720648054,3.7774919133360356,3.7774919133360356,-1.600005098962754,-0.39355344748464915,-0.6165904727402136,-1.0851111001925062,-1.0851111001925062,-3.7625437664964636,-12.876482278544785,-10.174989986982112,-7.925731416395507,-7.925731416395507,2.4157260700467447,9.581822598137109,4.340665435689701,0.9249588692829889,0.9249588692829889,-5.314033219906378,-3.7215037262662776,-2.1121478939971468,-1.9697518922603479,-1.9697518922603479
Baja California,NA,NA,NA,NA,NA,0.7992273386281425,5.038914194266695,5.3078727762176925,5.879853272466491,5.879853272466491,-0.03994069995619043,-0.5747578836165133,0.8134433421966776,2.364666347173184,2.364666347173184,4.324703527271652,4.690108710010051,5.4583741892509465,5.314247861527193,5.314247861527193,2.4517811621561236,1.6593627049332724,1.8675141839637774,1.219681182597185,1.219681182597185,3.023923510998273,2.7446764432563953,0.8620943624566308,-0.8719392931947283,-0.8719392931947283,-12.02989907631023,-12.589977185507891,-12.35709844339597,-10.886220738326799,-10.886220738326799,0.956725603632691,3.422426247172723,4.528522487154646,5.007186172771512,5.007186172771512,4.575178875176704,2.82177496419051,2.6671914184348964,2.9283540205739484,2.9283540205739484,2.9276196869829647,4.103196433814389,3.8956312134572784,3.4771468005128554,3.4771468005128554,2.955300908374653,2.235987182774849,2.3769944411204307,2.0832707258431356,2.0832707258431356,0.821937861994158,1.714559452271729,1.6915679112987476,2.7060307056327275,2.7060307056327275,8.022841342964,6.96707808340939,7.174672009574422,6.972611945856627,6.972611945856627,4.333555899826962,4.6262562222628105,4.559351153131416,4.7106611531567495,4.7106611531567495,4.37838557163505,4.411823666112895,3.751099326632783,3.3189200102303715,3.3189200102303715,3.2688979857642124,3.4719756673907085,2.781652825507436,2.2985852996453957,2.2985852996453957,2.9226626502711213,1.5703257529485484,1.8779870463673518,1.6406000341093687,1.6406000341093687,0.7770079009646054,-8.733961343706014,-6.204139979178933,-3.7064512348028273,-3.7064512348028273,1.1563582981749931,12.298366797739362,10.009410497973576,8.161069977051284,8.161069977051284,4.042034925476813,3.3534144935776453,3.0311948576186865,2.763548080783835,2.763548080783835
Baja California Sur,NA,NA,NA,NA,NA,-1.438924823792732,4.969741783508397,5.69018691172829,7.230231151096646,7.230231151096646,17.961177950198845,11.76094382950508,9.26353415064429,7.175901224584962,7.175901224584962,5.178896332914945,5.5096182855919835,6.878466178703491,7.16031578404413,7.16031578404413,8.914953066414384,9.711005677811286,13.059182875372358,13.393543081289039,13.393543081289039,10.201776585973406,10.364287272060352,5.755355464124563,2.6138855219434447,2.6138855219434447,-3.4243593383783804,-3.7120782525519473,-3.189212455063668,-0.5841202053675119,-0.5841202053675119,5.014304031554872,3.017956668143597,2.7702614601314366,2.1392052395165138,2.1392052395165138,3.730697524592543,3.045695350305806,3.4243456722378767,3.6612096002247085,3.6612096002247085,-0.8336648089541114,2.8311213983212724,2.265757324451826,2.2998190830903553,2.2998190830903553,-2.1216419536644366,-3.939759892152807,-2.8507769419808398,-1.9755198103496525,-1.9755198103496525,2.9912114168850934,2.397303234173549,1.769437874562314,0.8688135426214671,0.8688135426214671,14.295174495945957,14.477206336428921,13.370830718343257,12.491590989675828,12.491590989675828,-3.1952556883817067,-2.895677135734047,-0.025898596572531574,2.6264312317952943,2.6264312317952943,5.68399960031951,8.43300464090197,11.418141910848917,10.771258214575468,10.771258214575468,19.17900540104975,20.664530458498447,20.158275685032834,16.730371929538947,16.730371929538947,-5.998260844830298,-7.041125325419586,-8.817506185068751,-8.225677832356354,-8.225677832356354,-9.602681063500413,-25.939697960430536,-26.065976476556614,-23.309747564770348,-23.309747564770348,-12.642230879482696,11.742471130436186,16.22973662729956,15.811137077515497,15.811137077515497,18.40931057237603,9.810619689838589,9.224104417176378,7.740247561195204,7.740247561195204
Campeche,NA,NA,NA,NA,NA,0.5404973002695073,1.421013668804676,1.1634079943954418,1.150316714841253,1.150316714841253,-0.6284271929494167,-0.12035092926883806,-1.4475912037552234,-1.984524509491166,-1.984524509491166,1.2589737407759714,-0.5182921786919792,-0.8385009400487888,-2.3353522733767704,-2.3353522733767704,-7.6614925400674565,-7.030928981751373,-7.21896695444309,-6.576570431328079,-6.576570431328079,-7.217254960486059,-8.994890513789741,-8.7411660871621,-8.478949546250732,-8.478949546250732,-9.325226762615202,-9.811202239492843,-9.918275119581082,-9.971231956050758,-9.971231956050758,-6.190194108794955,-4.4303564205143005,-3.880841414480358,-3.4311341993131066,-3.4311341993131066,-2.8173459648217687,-3.39647544439471,-4.118940205536873,-3.64269005161475,-3.64269005161475,-4.317798739427829,-3.647237564912004,-2.0585525901169177,-1.6127624765184976,-1.6127624765184976,1.4332879794186795,1.6460469347733948,1.3469118756730012,0.8811007127397659,0.8811007127397659,-1.646905054701591,-3.0496452517864014,-4.402668882837062,-4.868189518764439,-4.868189518764439,-6.137151363653402,-7.693162800015713,-6.956501263654374,-7.052179701986745,-7.052179701986745,-5.597041512428305,-5.060863827033685,-5.357222749122627,-5.801773411629824,-5.801773411629824,-9.76277813122691,-9.057828348249515,-10.64961967929591,-10.444290760986547,-10.444290760986547,-5.9138641765435125,-4.299804977631339,-1.8003646024867095,-1.5648180821934972,-1.5648180821934972,-2.728094417645366,-2.6685450912473385,-2.5609163366087984,-2.295968632316203,-2.295968632316203,0.20045911853942755,-4.49907731575972,-6.468178524542338,-6.831390787008445,-6.831390787008445,-6.863759270712848,-3.7723635094675814,-3.536553054677867,-4.070242679686501,-4.070242679686501,-6.458377449027921,-6.7343870837327415,-6.192935504455193,-5.500263801254448,-5.500263801254448
Coahuila de Zaragoza,NA,NA,NA,NA,NA,3.6206797945971942,3.966805553890552,3.479430356774202,2.879323493100273,2.879323493100273,-0.8104046240514577,1.1056805848021156,1.6249558784659541,2.165013799689916,2.165013799689916,7.136599648127088,6.626926636372858,5.879574068205812,4.711657608315889,4.711657608315889,-0.37437425858486506,1.5764787466484194,2.9025826811733992,4.1604483142831015,4.1604483142831015,6.401473595604884,3.583197181094789,1.4253160077338833,-0.4299645609422811,-0.4299645609422811,-19.250121255221615,-20.285738052187256,-18.234335299269105,-15.451565354985945,-15.451565354985945,14.244821557208923,18.520879441616557,18.155747721984184,16.287635773201444,16.287635773201444,10.798166130515739,8.031303420689412,7.135527321194601,6.787471965323348,6.787471965323348,6.061567390461647,6.8655765339786825,6.304716449253618,5.035231504935794,5.035231504935794,-4.050313174051411,-3.9074310562784973,-3.2551675573968453,-2.064376074574909,-2.064376074574909,4.358885957065439,4.033227861849383,3.9604360589187593,3.9037335800174304,3.9037335800174304,0.44636405429265835,0.3099981105112164,1.0200295921059421,0.842478776508031,0.842478776508031,2.802275400001534,2.047281054706417,1.172398931606054,1.4745085473569617,1.4745085473569617,4.51964843841364,5.557735554754004,5.299516624306435,5.151379361391449,5.151379361391449,1.9404721541649224,2.1724740583425586,1.7329412147279157,1.0663979778751127,1.0663979778751127,-1.1700218649184393,-0.979642243203827,-0.16931400166005517,-0.7026633640737572,-0.7026633640737572,-5.172778468173874,-15.60028195847768,-14.007390778352146,-11.253703783246337,-11.253703783246337,-0.39938103017746585,12.453229630168394,8.441507165460465,5.877151304314836,5.877151304314836,-1.4474211841002784,-1.752511063571248,-0.33633708621864855,0.5608128927312492,0.5608128927312492
Colima,NA,NA,NA,NA,NA,2.7128983232960593,-0.09304088549140488,-0.21118976646505416,0.09023560027405608,0.09023560027405608,-0.5892440695148196,1.0203237156020322,1.0280942245571225,0.6846030512857482,0.6846030512857482,8.946811407702242,7.740671234238022,6.564687054517421,6.263884660370579,6.263884660370579,13.95772186869064,10.900996779909093,8.373707961565032,6.883119950442108,6.883119950442108,-1.9238463716132514,-1.010064616695729,1.1812674358764355,1.8411100804141398,1.8411100804141398,-5.614233269184751,-4.92192566650273,-4.589432804383932,-3.175043145178165,-3.175043145178165,6.938109401684514,6.600782299343109,6.428525378713147,7.2537610909242005,7.2537610909242005,7.265155837161657,9.011533788389968,9.375172800653857,7.260194698110212,7.260194698110212,1.4713635699259697,2.76471474764341,2.1359152426426107,2.951070870190577,2.951070870190577,2.141663372474085,1.4737385065440662,1.2303388839345075,0.974327370215434,0.974327370215434,5.765834278107391,2.739677271994026,2.3272924420286927,2.49480571149536,2.49480571149536,0.0913556353106344,0.47205424092486226,1.5402313189832455,2.3209519524280324,2.3209519524280324,2.6401543471141053,2.62502962124438,2.7260581972643934,2.8141386620030175,2.8141386620030175,1.0790225834013825,2.4419125203789065,2.8837200552368927,3.5132392245953383,3.5132392245953383,3.788517175301692,5.114585094020072,4.416543587751093,2.93180986390918,2.93180986390918,3.4470912318410853,2.5344703938912687,3.2049366661390195,3.873090629748674,3.873090629748674,2.058231532849547,-4.853953764169489,-6.681434169642031,-7.241269875972776,-7.241269875972776,-7.567019948838777,-1.9443808019749724,-0.5621094462276233,0.1599283893471295,0.1599283893471295,4.958329237407739,3.631854507153065,2.251898261393066,1.5707981031239768,1.5707981031239768
Chiapas,NA,NA,NA,NA,NA,-6.6933015925460495,-5.632198165920158,-4.633893040478142,-3.928425863762257,-3.928425863762257,-0.13831245088795185,1.696343706532332,1.2137844911691502,0.7986001647922478,0.7986001647922478,-0.64529942261548,0.6441093210982132,2.806479034356201,3.3855319253944316,3.3855319253944316,7.819957947479253,4.742310392297554,2.562750720902301,1.6593253855096606,1.6593253855096606,-3.7403305764277235,-0.9305122477121444,1.0025500143166823,2.278321618712866,2.278321618712866,3.2752882124043055,0.10709873379448709,-0.21600171069049168,-0.6161793461834293,-0.6161793461834293,0.6670110150876383,2.9600815577053368,5.092045500680385,5.56722232508173,5.56722232508173,4.642706953180408,5.182336823455387,3.3800459548171062,3.1208803769265785,3.1208803769265785,3.59483839368815,1.6443994998292624,1.5873737883310923,1.8919675743880475,1.8919675743880475,-4.456365166661996,-2.9194965974762823,-2.7418015145411516,-1.337513042829869,-1.337513042829869,8.213911830431854,7.157656390159104,6.784903989002203,4.664546648858206,4.664546648858206,-2.787375354896085,-2.2894762274948306,-2.397903541663794,-2.1145292437823286,-2.1145292437823286,2.5872347219858085,1.3444105425148791,0.4201743003269769,-0.27016392488248187,-0.27016392488248187,-0.7368570035408766,-2.5867565155081707,-2.961671947965243,-3.293484683762557,-3.293484683762557,-3.9972009216043887,-3.8297618960135082,-2.836110153459927,-3.572549408344699,-3.572549408344699,-3.7104424193573067,-3.924450368849307,-3.6198103095570104,-2.2339969365822014,-2.2339969365822014,2.4658504012850244,-3.267030050430037,-2.9806383471746187,-2.765750985104873,-2.765750985104873,1.5350043970046698,7.645648678426184,5.9644531282282855,5.3949495807816135,5.3949495807816135,2.9523675490916474,4.117423863637541,5.2291741794119275,5.216993799989652,5.216993799989652
Chihuahua,NA,NA,NA,NA,NA,1.94656171109186,5.275410823126748,5.503867827766356,4.504654005166756,4.504654005166756,2.738176829409582,2.4630925819237177,2.5657301828363046,3.331404648210622,3.331404648210622,7.622293863051155,7.407805970791202,7.583076674664312,7.816006895719241,7.816006895719241,3.274983557936963,3.9067002767869923,3.9902767148905838,3.578945497329528,3.578945497329528,2.5838566285854654,3.1259469501679007,1.9481872921276846,1.4133139369920826,1.4133139369920826,-7.478488000285012,-10.45171941319694,-9.813354055977726,-9.009607804130681,-9.009607804130681,0.9376097599807593,4.247166887261528,4.417547438393726,4.168065351994159,4.168065351994159,0.5421298488719657,0.866467729784631,1.1883521238147665,2.305813829129491,2.305813829129491,10.11389970670919,8.586322215277093,8.302219110442977,7.424885578561003,7.424885578561003,2.562212801712718,4.874453221389103,4.1015094019442415,3.7293640147277642,3.7293640147277642,1.8722626432977165,1.0512460041051384,1.831196935223673,1.9742836845437495,1.9742836845437495,6.544007024127566,4.42057682409218,4.769262521286393,5.1368601580592355,5.1368601580592355,2.8033710867421604,4.626071228952384,4.510281035686404,4.614306521432468,4.614306521432468,5.540664221737956,4.7632439723172695,3.9217989461362492,3.236910982322371,3.236910982322371,-0.22953429135425552,0.9290129516385832,1.4429299595615674,2.28112850183291,2.28112850183291,4.853333520817785,3.38795878363716,2.629341720025849,1.5605370479960783,1.5605370479960783,-0.34257344604948514,-8.657949728363363,-6.996327383012428,-5.774651712430597,-5.774651712430597,-1.4598456957357797,7.8902035059116145,6.38751009911509,4.891472722885922,4.891472722885922,3.965524618108134,4.611368353889375,4.935241063935948,4.737293660906403,4.737293660906403
Ciudad de México,NA,NA,NA,NA,NA,3.20033269499298,3.630933487414339,3.9251432947346387,4.408039278268049,4.408039278268049,-1.2960185600852299,0.6567862109545075,1.6484690990254904,1.3984081815833491,1.3984081815833491,6.923299298496929,5.783372496446631,5.685253212590851,5.165038603846341,5.165038603846341,-0.665177199329122,0.283667894018123,1.00055601505305,1.4251339545601809,1.4251339545601809,-0.9726536408716129,0.34676261292889876,1.3055796960813808,1.7365244188528806,1.7365244188528806,-1.037909348269423,-4.910864391883877,-4.170025248867262,-3.5861523137117928,-3.5861523137117928,6.369020859162163,5.642465727872164,3.9213198074242968,3.5722078894716986,3.5722078894716986,3.3196740100557918,2.9503896843550876,3.5808837958580426,3.5512723862347855,3.5512723862347855,4.8416503817639835,4.738173181408612,3.730873378639174,3.9516723419209114,3.9516723419209114,-0.5599301755528785,0.8402214583845335,1.4027814414275213,1.4856744290997739,1.4856744290997739,4.8507704837029735,3.6356564136519296,3.088551670701193,2.8239349355815335,2.8239349355815335,4.345930023975171,4.012905790577264,4.399427978701212,4.4110833919007035,4.4110833919007035,1.7586270795420376,2.5060649568271884,2.2693385466698146,3.0469336279595183,3.0469336279595183,5.796889928213233,4.1311368553487995,3.5050410763999054,2.9861105790524647,2.9861105790524647,-0.9591064333043278,1.0312155657019133,2.2923165025379575,2.65699059925862,2.65699059925862,3.2941151347034747,0.9299479736719576,0.5493859524112565,0.20404911853697172,0.20404911853697172,-1.5102659736639765,-9.925814732461575,-9.898690711525973,-8.805664111193877,-8.805664111193877,-1.4306343969369948,9.761438725548643,6.694085204179828,3.067423167519891,3.067423167519891,-4.515623278407645,-3.2135761298467145,-0.22942291731358466,1.119907488055503,1.119907488055503
Durango,NA,NA,NA,NA,NA,7.401316534117242,6.009684408259574,4.824488716002179,3.099314599287723,3.099314599287723,-4.887815463747003,-2.5125784260333432,-2.5685909765394683,-1.6874032843091982,-1.6874032843091982,5.225134141222071,3.711041222132309,3.776024275495132,3.4749230495508385,3.4749230495508385,3.2347523727111422,1.771747843296339,1.200226839382566,1.4475651343268652,1.4475651343268652,-0.4799598974589827,2.09301781333933,2.7298332453373746,1.8518771025141945,1.8518771025141945,-1.2342781256661652,-2.247818892478648,-2.378141408175111,-1.5926220193407516,-1.5926220193407516,1.2574240567987545,3.4595947470164248,3.5544075452860397,3.792185933477299,3.792185933477299,7.502418664150397,5.117438545994844,4.249016007924396,4.163000157208856,4.163000157208856,0.5820352448368027,3.201426259870189,3.973303884361627,3.7593811284810386,3.7593811284810386,4.169136559182334,3.642788781557144,3.5485014430892505,3.339703214472209,3.339703214472209,1.283845797984327,1.6656431060331869,1.8485002805370954,2.071282444094109,2.071282444094109,-0.011608195631367835,0.010570813064433082,0.4300685426343165,-0.04173066223323474,-0.04173066223323474,3.3388788852783335,3.2605588518304955,3.064370106300089,4.029725089633615,4.029725089633615,4.525949519325508,2.3444749708446295,1.1650677120394306,-0.5490117497932232,-0.5490117497932232,-0.2275813361816148,0.4422452648648658,1.1213943182758044,1.359354807985241,1.359354807985241,3.169945017420119,2.3972945230951552,1.6173890882307518,0.8769929956757636,0.8769929956757636,-2.9789009658313432,-8.796459920972026,-7.961359140032997,-6.906661878097225,-6.906661878097225,0.5316542093108296,6.888190260930031,6.196272033325911,5.498092685366785,5.498092685366785,-1.0019458252164384,-0.8206483357621579,-0.46467655132302355,-0.5349348933232534,-0.5349348933232534
Guanajuato,NA,NA,NA,NA,NA,1.448079114899997,3.3464341449151505,2.631221306554224,2.8741050246419206,2.8741050246419206,-0.22899526393862857,-0.3686618588516666,0.16694439815181283,0.814365387132753,0.814365387132753,6.213913877849905,5.537264861955123,5.644559731778884,5.063809545144267,5.063809545144267,3.0174628895149027,2.1289167316275837,1.9456378618221635,2.3202649972463973,2.3202649972463973,2.321350729038116,4.736569371289704,4.173923022747573,2.9248930851072004,2.9248930851072004,-3.7419962256086023,-7.03632341882296,-5.8019447102462465,-4.2442308634636845,-4.2442308634636845,4.682731730267918,7.442188462213977,7.461884977053273,7.368823787910486,7.368823787910486,6.629585227345004,6.4601497439922895,6.423831123587533,5.993110212127249,5.993110212127249,5.339518708904194,3.5396380380618524,3.744676661564256,4.1518328072768185,4.1518328072768185,2.234417793068033,2.9801625427176504,3.8578498071871365,4.1430427992655865,4.1430427992655865,4.459334787477999,3.98539647286988,3.8464371277247693,4.2903337914058,4.2903337914058,7.4063753641028285,9.10573736454748,7.227058282974468,5.445242193713341,5.445242193713341,0.733534287446048,0.46861931888824415,1.918008246887723,2.979027410628362,2.979027410628362,8.430607926837965,6.714634763720312,5.415773402244767,4.5818891826672825,4.5818891826672825,1.0053464225518383,2.369501295769851,1.6662418836274497,1.2653916940788434,1.2653916940788434,-0.5950888161408159,-1.286530092887034,-1.2341027005566474,-1.58389833704517,-1.58389833704517,-0.33004600589525523,-11.355676435442803,-9.298041487062818,-7.263518351107848,-7.263518351107848,-1.9342347504298516,9.28075035595846,6.799554568974855,4.875684469085044,4.875684469085044,0.6798624772433044,1.6675581859016972,2.567141623117493,3.2138824299422737,3.2138824299422737
Guerrero,NA,NA,NA,NA,NA,8.338311119501356,6.829153863758506,6.702515252826302,5.387575758122722,5.387575758122722,2.5796273067887796,1.292301350246646,1.0584207818265128,1.3824689547210056,1.3824689547210056,1.1097833059594393,2.3204250526387824,2.020967630648613,2.213279533169384,2.213279533169384,2.9617685253725057,1.9513417501360522,1.901358475229344,2.675734814134259,2.675734814134259,1.8955091561123396,3.43962761856433,3.163270172421221,1.6619448903865077,1.6619448903865077,-2.7404145853952855,-5.1693767700751465,-4.671510687808052,-3.3826282850276073,-3.3826282850276073,1.147160648163009,4.320599385217676,5.106011798590245,5.292810698389957,5.292810698389957,5.141094054451841,3.236275156154349,2.174344758898016,1.2212139068665806,1.2212139068665806,0.42412658795905145,1.5838146546631577,1.306647329946827,1.697286677204346,1.697286677204346,-0.4022502337197267,0.5592931870240108,0.6530593685908173,0.31766949420971,0.31766949420971,4.137606759853796,3.826772230083961,3.575013302810362,4.043495149289299,4.043495149289299,2.388890442425847,2.562925561921986,1.9368847222706762,0.8440528403136511,0.8440528403136511,6.00589199800649,2.996912684030434,2.702757125068956,2.0055981892312076,2.0055981892312076,-3.403908311958503,-1.7526573796957479,-1.1675474104258114,-0.038792504850633236,-0.038792504850633236,5.429405788885106,4.36881074558994,3.526378030159975,2.815873335163886,2.815873335163886,1.0609669784679312,0.16373856597064673,0.3743838097276324,0.026497306869117665,0.026497306869117665,-2.3096418686992592,-11.958930323544195,-10.922085693016356,-9.169560473620692,-9.169560473620692,-6.896625204839438,5.17451109558489,4.647342859006585,3.9939026930124015,3.9939026930124015,5.13125918451918,4.358938529197957,4.516345024749143,3.70697849538098,3.70697849538098
